folder,pdf_id,ref_link,pdf_url
657,587,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/587,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/587/filename/folder_0657.pdf/mapsto/pdf/type/singleitem/folder_0657.pdf
658,595,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/595,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/595/filename/folder_0658.pdf/mapsto/pdf/type/singleitem/folder_0658.pdf
659,574,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/574,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/574/filename/folder_0659.pdf/mapsto/pdf/type/singleitem/folder_0659.pdf
660,541,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/541,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/541/filename/folder_0660.pdf/mapsto/pdf/type/singleitem/folder_0660.pdf
661,552,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/552,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/552/filename/folder_0661.pdf/mapsto/pdf/type/singleitem/folder_0661.pdf
662,578,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/578,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/578/filename/folder_0662.pdf/mapsto/pdf/type/singleitem/folder_0662.pdf
663,568,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/568,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/568/filename/folder_0663.pdf/mapsto/pdf/type/singleitem/folder_0663.pdf
664,549,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/549,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/549/filename/folder_0664.pdf/mapsto/pdf/type/singleitem/folder_0664.pdf
665,567,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/567,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/567/filename/folder_0665.pdf/mapsto/pdf/type/singleitem/folder_0665.pdf
666,545,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/545,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/545/filename/folder_0666.pdf/mapsto/pdf/type/singleitem/folder_0666.pdf
667,566,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/566,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/566/filename/folder_0667.pdf/mapsto/pdf/type/singleitem/folder_0667.pdf
668,572,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/572,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/572/filename/folder_0668.pdf/mapsto/pdf/type/singleitem/folder_0668.pdf
669,565,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/565,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/565/filename/folder_0669.pdf/mapsto/pdf/type/singleitem/folder_0669.pdf
670,543,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/543,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/543/filename/folder_0670.pdf/mapsto/pdf/type/singleitem/folder_0670.pdf
671,571,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/571,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/571/filename/folder_0671.pdf/mapsto/pdf/type/singleitem/folder_0671.pdf
672,590,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/590,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/590/filename/folder_0672.pdf/mapsto/pdf/type/singleitem/folder_0672.pdf
673,591,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/591,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/591/filename/folder_0673.pdf/mapsto/pdf/type/singleitem/folder_0673.pdf
674,593,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/593,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/593/filename/folder_0674.pdf/mapsto/pdf/type/singleitem/folder_0674.pdf
675,569,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/569,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/569/filename/folder_0675.pdf/mapsto/pdf/type/singleitem/folder_0675.pdf
676,555,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/555,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/555/filename/folder_0676.pdf/mapsto/pdf/type/singleitem/folder_0676.pdf
677,588,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/588,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/588/filename/folder_0677.pdf/mapsto/pdf/type/singleitem/folder_0677.pdf
678,559,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/559,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/559/filename/folder_0678.pdf/mapsto/pdf/type/singleitem/folder_0678.pdf
679,576,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/576,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/576/filename/folder_0679.pdf/mapsto/pdf/type/singleitem/folder_0679.pdf
680,546,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/546,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/546/filename/folder_0680.pdf/mapsto/pdf/type/singleitem/folder_0680.pdf
681,323,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/323,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/323/filename/folder_0681.pdf/mapsto/pdf/type/singleitem/folder_0681.pdf
682,326,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/326,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/326/filename/folder_0682.pdf/mapsto/pdf/type/singleitem/folder_0682.pdf
683,338,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/338,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/338/filename/folder_0683.pdf/mapsto/pdf/type/singleitem/folder_0683.pdf
684,325,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/325,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/325/filename/folder_0684.pdf/mapsto/pdf/type/singleitem/folder_0684.pdf
685,328,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/328,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/328/filename/folder_0685.pdf/mapsto/pdf/type/singleitem/folder_0685.pdf
686,319,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/319,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/319/filename/folder_0686.pdf/mapsto/pdf/type/singleitem/folder_0686.pdf
687,317,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/317,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/317/filename/folder_0687.pdf/mapsto/pdf/type/singleitem/folder_0687.pdf
688,322,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/322,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/322/filename/folder_0688.pdf/mapsto/pdf/type/singleitem/folder_0688.pdf
689,335,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/335,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/335/filename/folder_0689.pdf/mapsto/pdf/type/singleitem/folder_0689.pdf
690,316,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/316,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/316/filename/folder_0690.pdf/mapsto/pdf/type/singleitem/folder_0690.pdf
691,315,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/315,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/315/filename/folder_0691.pdf/mapsto/pdf/type/singleitem/folder_0691.pdf
692,330,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/330,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/330/filename/folder_0692.pdf/mapsto/pdf/type/singleitem/folder_0692.pdf
693,324,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/324,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/324/filename/folder_0693.pdf/mapsto/pdf/type/singleitem/folder_0693.pdf
694,314,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/314,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/314/filename/folder_0694.pdf/mapsto/pdf/type/singleitem/folder_0694.pdf
695,327,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/327,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/327/filename/folder_0695.pdf/mapsto/pdf/type/singleitem/folder_0695.pdf
696,334,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/334,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/334/filename/folder_0696.pdf/mapsto/pdf/type/singleitem/folder_0696.pdf
697,318,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/318,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/318/filename/folder_0697.pdf/mapsto/pdf/type/singleitem/folder_0697.pdf
698,320,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/320,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/320/filename/folder_0698.pdf/mapsto/pdf/type/singleitem/folder_0698.pdf
699,342,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/342,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/342/filename/folder_0699.pdf/mapsto/pdf/type/singleitem/folder_0699.pdf
700,340,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/340,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/340/filename/folder_0700.pdf/mapsto/pdf/type/singleitem/folder_0700.pdf
701,333,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/333,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/333/filename/folder_0701.pdf/mapsto/pdf/type/singleitem/folder_0701.pdf
702,336,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/336,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/336/filename/folder_0702.pdf/mapsto/pdf/type/singleitem/folder_0702.pdf
703,329,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/329,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/329/filename/folder_0703.pdf/mapsto/pdf/type/singleitem/folder_0703.pdf
704,341,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/341,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/341/filename/folder_0704.pdf/mapsto/pdf/type/singleitem/folder_0704.pdf
705,331,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/331,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/331/filename/folder_0705.pdf/mapsto/pdf/type/singleitem/folder_0705.pdf
706,321,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/321,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/321/filename/folder_0706.pdf/mapsto/pdf/type/singleitem/folder_0706.pdf
707,337,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/337,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/337/filename/folder_0707.pdf/mapsto/pdf/type/singleitem/folder_0707.pdf
708,339,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/339,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/339/filename/folder_0708.pdf/mapsto/pdf/type/singleitem/folder_0708.pdf
709,332,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/332,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/332/filename/folder_0709.pdf/mapsto/pdf/type/singleitem/folder_0709.pdf
710,1314,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1314,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1314/filename/folder_0710.pdf/mapsto/pdf/type/singleitem/folder_0710.pdf
711,1301,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1301,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1301/filename/folder_0711.pdf/mapsto/pdf/type/singleitem/folder_0711.pdf
712,1336,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1336,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1336/filename/folder_0712.pdf/mapsto/pdf/type/singleitem/folder_0712.pdf
713,1253,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1253,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1253/filename/folder_0713.pdf/mapsto/pdf/type/singleitem/folder_0713.pdf
714,1228,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1228,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1228/filename/folder_0714.pdf/mapsto/pdf/type/singleitem/folder_0714.pdf
715,1226,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1226,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1226/filename/folder_0715.pdf/mapsto/pdf/type/singleitem/folder_0715.pdf
716,1272,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1272,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1272/filename/folder_0716.pdf/mapsto/pdf/type/singleitem/folder_0716.pdf
717,1196,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1196,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1196/filename/folder_0717.pdf/mapsto/pdf/type/singleitem/folder_0717.pdf
718,1147,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1147,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1147/filename/folder_0718.pdf/mapsto/pdf/type/singleitem/folder_0718.pdf
719,1292,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1292,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1292/filename/folder_0719.pdf/mapsto/pdf/type/singleitem/folder_0719.pdf
720,1288,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1288,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1288/filename/folder_0720.pdf/mapsto/pdf/type/singleitem/folder_0720.pdf
721,1305,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1305,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1305/filename/folder_0721.pdf/mapsto/pdf/type/singleitem/folder_0721.pdf
722,1193,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1193,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1193/filename/folder_0722.pdf/mapsto/pdf/type/singleitem/folder_0722.pdf
723,1357,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1357,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1357/filename/folder_0723.pdf/mapsto/pdf/type/singleitem/folder_0723.pdf
724,1210,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1210,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1210/filename/folder_0724.pdf/mapsto/pdf/type/singleitem/folder_0724.pdf
725,1212,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1212,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1212/filename/folder_0725.pdf/mapsto/pdf/type/singleitem/folder_0725.pdf
726,1280,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1280,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1280/filename/folder_0726.pdf/mapsto/pdf/type/singleitem/folder_0726.pdf
727,1331,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1331,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1331/filename/folder_0727.pdf/mapsto/pdf/type/singleitem/folder_0727.pdf
728,1192,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1192,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1192/filename/folder_0728.pdf/mapsto/pdf/type/singleitem/folder_0728.pdf
729,1158,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1158,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1158/filename/folder_0729.pdf/mapsto/pdf/type/singleitem/folder_0729.pdf
730,1283,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1283,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1283/filename/folder_0730.pdf/mapsto/pdf/type/singleitem/folder_0730.pdf
731,1176,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1176,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1176/filename/folder_0731.pdf/mapsto/pdf/type/singleitem/folder_0731.pdf
732,1185,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1185,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1185/filename/folder_0732.pdf/mapsto/pdf/type/singleitem/folder_0732.pdf
733,1222,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1222,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1222/filename/folder_0733.pdf/mapsto/pdf/type/singleitem/folder_0733.pdf
734,1148,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1148,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1148/filename/folder_0734.pdf/mapsto/pdf/type/singleitem/folder_0734.pdf
735,1189,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1189,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1189/filename/folder_0735.pdf/mapsto/pdf/type/singleitem/folder_0735.pdf
736,1184,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1184,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1184/filename/folder_0736.pdf/mapsto/pdf/type/singleitem/folder_0736.pdf
737,1177,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1177,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1177/filename/folder_0737.pdf/mapsto/pdf/type/singleitem/folder_0737.pdf
738,1249,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1249,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1249/filename/folder_0738.pdf/mapsto/pdf/type/singleitem/folder_0738.pdf
739,1203,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1203,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1203/filename/folder_0739.pdf/mapsto/pdf/type/singleitem/folder_0739.pdf
740,1168,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1168,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1168/filename/folder_0740.pdf/mapsto/pdf/type/singleitem/folder_0740.pdf
741,1173,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1173,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1173/filename/folder_0741.pdf/mapsto/pdf/type/singleitem/folder_0741.pdf
742,1169,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1169,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1169/filename/folder_0742.pdf/mapsto/pdf/type/singleitem/folder_0742.pdf
743,1317,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1317,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1317/filename/folder_0743.pdf/mapsto/pdf/type/singleitem/folder_0743.pdf
744,1200,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1200,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1200/filename/folder_0744.pdf/mapsto/pdf/type/singleitem/folder_0744.pdf
745,1313,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1313,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1313/filename/folder_0745.pdf/mapsto/pdf/type/singleitem/folder_0745.pdf
746,1240,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1240,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1240/filename/folder_0746.pdf/mapsto/pdf/type/singleitem/folder_0746.pdf
747,1322,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1322,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1322/filename/folder_0747.pdf/mapsto/pdf/type/singleitem/folder_0747.pdf
748,1353,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1353,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1353/filename/folder_0748.pdf/mapsto/pdf/type/singleitem/folder_0748.pdf
749,1151,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1151,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1151/filename/folder_0749.pdf/mapsto/pdf/type/singleitem/folder_0749.pdf
750,1164,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1164,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1164/filename/folder_0750.pdf/mapsto/pdf/type/singleitem/folder_0750.pdf
751,1182,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1182,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1182/filename/folder_0751.pdf/mapsto/pdf/type/singleitem/folder_0751.pdf
752,1273,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1273,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1273/filename/folder_0752.pdf/mapsto/pdf/type/singleitem/folder_0752.pdf
753,1208,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1208,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1208/filename/folder_0753.pdf/mapsto/pdf/type/singleitem/folder_0753.pdf
